id	prob
17833	0.05242050861234772
1097	0.11478610581630111
18427	0.0025905472412627775
17257	0.9626453659021094
17830	0.028791408991399207
11664	0.8494114732136433
17309	0.015562345812129128
45909	0.0032906290503547813
591	0.39292371157096545
37715	0.9630877353228773
43677	0.5187650565377518
9766	0.9592542699599599
35313	0.0002740970504431758
11119	0.9674314051703791
14301	0.5877754149835849
10880	0.9815804716000671
27672	0.8403850076795135
40666	0.3458084070118406
17460	0.02403839294591841
8662	0.04070235560116691
31151	0.0002783467397836334
24246	0.34461300628598124
25933	0.34237348237492077
39743	0.008599642525462206
45888	0.0021251953015781273
35773	0.9999298120552192
31750	0.9157342765957344
8478	0.0014908659230070942
41484	0.9999393158553641
5834	0.5334439631227571
18198	0.9483147583786002
48808	6.451013586096228e-05
45616	0.007431481649720429
1994	0.9975274552675609
5427	0.9498535285222895
1778	0.07803456838577473
43859	0.0005308671870580497
2637	0.9854797868861834
26296	0.9954398344899298
28747	0.9560894340521718
9839	0.25903636575954164
39427	5.9111143659219954e-05
13807	0.9823912323200562
13224	0.3989843526495807
24411	0.9752657461382803
36772	0.8679079419418174
26509	0.7683878243859609
49883	0.9998301814268075
34379	0.9065936926349943
1310	0.997561174680055
46083	2.872594954363856e-09
13078	0.9917970159506578
27948	0.9928404864059119
34713	0.0466587296489436
47866	0.46287170676407074
39912	0.23459360947862185
34276	0.7599860402009769
12109	0.4894858441280647
45905	0.008629311785452369
24394	0.9999954174389184
46352	0.00019387684157098515
41499	0.2140488993561738
4454	0.016801342826443827
49285	0.048315606876151336
22228	0.9698257795656582
40189	5.82337325714751e-05
23760	0.9992535340299104
8674	0.0001837760439760632
26843	0.019316095539736566
15926	0.7501958708775011
30004	0.024167686473122615
49603	0.05649954804740848
30977	0.9939278831053524
26854	0.9937901072414406
10616	0.0037128444682315927
9837	0.9996678560428146
14996	0.9815748432288436
2643	0.9103124013777724
38423	0.9934655629470409
44247	0.6003612379425598
36586	0.018397004219730125
11601	0.8620647602113064
7252	0.9934688442042493
44554	0.9997210030809972
29665	0.00039140727735545244
48201	0.0034888492995087893
9284	0.0002923263662973754
22587	0.024495324689853566
43348	0.9676964950927462
23162	0.7171318513564878
47669	0.9938875781323053
7657	0.002109762193494365
41833	0.8900222068627258
25454	0.02963366738279779
34375	0.0125697052503525
27729	0.9999573109147786
19999	0.05206324545006346
3552	0.022264202373290656
8876	0.9892620257841734
18766	0.9729156274795449
9039	0.7005974925526353
41407	0.9999290715305561
17804	0.011873441396190988
48725	0.020674527258203408
40896	0.23411338121064687
6328	0.08441814543716653
45427	0.9998049936077571
11629	0.005134119954129739
6350	1.74020759055239e-13
24687	0.9986976480408776
3490	0.37161516850727966
7882	0.02755698113335993
4265	0.9250366389979982
33709	0.7021835989750235
36645	0.9169599776189937
15207	0.02609183756681229
2372	0.002797546395125038
44686	8.605286991077156e-05
25570	0.9243757229078616
39777	0.9334245323298976
10896	0.0014214892263525196
17345	0.4515176335928459
1766	0.9403948926433681
770	2.726773907763487e-05
4311	0.8969436664562151
41975	0.9899246433413899
33564	0.9292180510926236
5424	0.00014895011843717957
22149	0.680380577979728
5328	0.9368918168039259
4127	0.06116041529859185
6736	0.9796126958751004
5241	0.015564048189892682
2293	0.938357691582529
36768	0.999175431214196
35849	7.682856971133284e-05
4280	3.894619366393199e-06
31465	0.3772500788899508
20374	0.9806091757180829
19782	0.5765866100491144
19789	1.859800048790825e-05
18828	0.06940198342924372
19287	0.014534692062539033
24361	0.00011193109078527621
13794	0.09527085624672306
32443	0.9999518920871131
1332	0.6184634599544925
19537	0.022130610071405363
33278	0.7436742991339413
7317	0.01313992852651863
42861	0.9551759474827818
8241	0.003899721111940758
33473	0.04093177053827986
23343	0.9817155450370997
15125	0.00011268415063912747
48886	0.9686716566675188
24939	0.8488956020572141
38421	0.7883124698437777
40146	0.9979990935058087
8142	0.9112482265969262
39263	0.05728590688070419
43557	0.11349566277993489
8543	0.025323805256142116
5687	0.866081118254961
40678	0.012240209063050166
13365	4.857336072315659e-06
21975	0.17727424586743498
1769	0.9999412652598296
40810	0.9864976739048257
27603	0.03324652546862697
42306	0.9231171852071762
37929	0.09584211221545975
1883	0.5861512391575914
7470	0.9999993493564864
33215	0.00014337016925383036
16030	0.999309141598586
30987	2.3838444059471375e-05
21189	0.9973539208087011
4722	0.9553546679780578
6245	0.87091234903363
25536	0.9818743121369349
9919	0.9877587092077795
26468	0.996255311207652
31112	0.999619430206278
42912	0.6394642225693948
22181	0.00018549344760844497
28784	0.7984215730851543
43423	0.9992396133761225
45577	0.0026318368349348598
23204	0.7121373291707771
8005	0.0017516121480466512
21795	0.0024503424295921816
24536	0.6533206281676832
5036	0.03862829690304584
37015	0.9812379778491293
35562	0.017736518330162397
10502	0.9539468725630861
25505	0.2591375906953071
44557	0.70415249115263
17132	0.0007061839440095569
49532	0.8038486417436502
48897	0.9958910689824805
16316	0.9927004364368364
5182	0.0325637774902712
2622	0.0659923212500554
13976	0.5556027087965711
7166	0.14694386210310148
30716	0.9985016542866822
31338	0.28701957680662243
18432	0.6085646567182881
49948	0.006118076565893011
30699	0.9900166814656007
2704	0.08759725593922527
1993	0.9996020495080274
26150	0.003187885745327015
17885	0.8709996315861761
41202	0.9838081509833853
14977	0.9923063151856661
28546	2.2033199874950054e-05
302	0.510493172508332
44163	0.014384165313735785
45238	1.3628557254653872e-05
31891	0.860486869649427
17421	0.0009220363768917913
19662	0.001434216246339475
28556	0.022598528641838103
35122	0.018856752498148863
34280	0.9999973716583159
39479	0.04105198223734701
9621	0.5137395443029222
12810	0.4957077161296535
695	0.001113167224434272
32283	0.9759416083828266
15818	0.25695344278841065
48444	0.11244647188479867
31241	0.9700938404040819
10015	0.8010876600583909
34822	0.9856117339187151
20522	0.9952742073700948
37638	0.9995151107700206
18049	0.9834306668120275
13380	0.9814605434479524
35265	0.00016368946739431315
35858	0.012855652406266472
28069	0.004424971655148518
49926	0.14005845300092737
43963	0.0013165720376636654
12242	0.24207537478510904
6716	0.40255684245976514
19308	0.4864863730188603
30847	0.008482190521550189
1192	0.997594220379583
2441	6.400478978717383e-05
44489	0.9659759956776443
4699	0.0035442673327412545
49666	0.9834984514699693
36102	0.0006859468437538711
3543	0.026643073926139297
11694	0.9985782378542785
39468	0.1852868911128772
45912	0.11818237121263815
17912	0.3190143487564584
46982	0.022714879867498945
17622	7.651010878830601e-05
20293	0.9740289793682325
41256	0.06468243377794057
49306	0.9955710781757353
33644	0.8171985644696634
6533	0.999597560963229
44638	0.7864556809553077
7812	0.9518912878350375
5705	0.9991663674540244
99	0.01257433159887496
26827	0.21615480625994338
14692	0.9879823211940372
18555	0.0022136970446292115
7856	0.251215818974554
45378	7.177525694877505e-05
22375	0.4627842714870449
47776	0.9344507299934023
24586	0.003287877258095806
27093	0.9997543899718876
9132	0.12257771470869723
38662	0.9944376810707146
44616	0.002753819990493979
25030	0.0012404482898250378
43269	0.1673302691586524
44513	0.9830145964018875
40115	0.9510868151704237
6062	0.008047182215528673
26935	0.7580545987550145
29742	0.000721920022953374
5435	0.0003116854121244641
23244	0.09087650176495235
14821	0.6586813205182557
21369	2.5128883008136083e-05
26199	1.525452881853934e-05
49405	0.999983920677503
30420	0.5979829110352879
23802	0.00010546615579329382
27096	0.8474840163561183
48024	0.017968614131164712
4344	0.0003742807645834465
34406	0.4621761696428167
1743	0.01635478102932482
25792	0.9996861537799262
12742	0.958933719533403
12594	0.7326238693466706
39918	0.9823337721867357
2031	0.003477472297707793
9603	0.0003002030440103969
27000	0.0006830964263869975
2891	0.009082106331207956
40797	0.9994688751404364
40754	0.00011562865214278999
33041	0.7705177272168146
25694	0.9987393966192436
23451	0.902249618677487
35173	0.002249191246877158
16327	0.6180865081414624
9830	0.9999986188921085
16399	0.9163468823361809
485	0.999225918907522
17289	0.9538053228780783
19619	0.10142457853844074
32733	0.08834268316818328
1279	0.9908876326460134
37084	0.13818903725600004
26451	0.17715285643801115
30791	0.8494625353310197
40437	0.5173104579711836
20450	9.709226426931564e-05
28515	0.756280873563884
9699	0.9275791084818424
38916	0.42772704086497965
170	0.00046127666829444023
10365	0.870435344492399
31060	0.9999940734400949
41744	0.8083577687347366
5948	0.9993343026586313
2630	0.05414108949093204
46131	0.5973908725973152
49746	0.3494101087921807
31792	0.00019950336637065987
4062	0.010494901035666561
11984	0.061524096702842423
17542	0.9451588969100064
22703	0.9842010141269601
11654	0.09195304352153684
48087	0.8085671188685442
22874	0.04612838642053704
9597	0.006257612690119182
2881	0.987819193817765
27232	0.9281678573707188
6123	0.9917205143144018
29775	0.9950935026248634
27545	0.7507496068862973
4643	0.9320988699432537
19629	0.05059937391947003
41874	0.9803653201345299
48008	0.8566728703418214
5557	0.6459198063025721
23619	0.251638067970357
34369	0.7370431913089691
37545	0.19815515346118448
36808	0.0009827269424656153
27937	0.0009307217581032169
48561	0.005044351875805452
15227	0.9994626925781711
11296	0.18116823900683465
3273	0.0006617597064865244
31204	0.0012972492449182878
27805	5.000869143640886e-05
16037	0.0011700189876560994
10462	0.9634511098656526
14953	0.9966402990676354
21811	0.0038782662176321814
49957	0.02450486698026368
24074	0.047422826180285406
4887	0.10006868983061018
28931	0.8996851611992314
42649	0.00010320073198379453
30039	0.0002584868961956948
45096	0.010260310955176218
31876	0.07603241577498111
17577	0.9283761968542577
8364	0.8278929786297106
3213	0.16371264543014888
17241	0.0022870697513789817
14682	0.655505792336054
32527	0.2695645771976057
6014	0.9691776932252846
13410	0.004231281021089121
28475	0.9858608099646401
41249	0.9993569467772345
35438	0.7975100704551563
46589	0.9291653875492388
10998	0.9999998070769099
5126	0.9360480795026174
9482	0.9216315177015859
7123	0.891385264460063
40711	0.8985236824035544
14222	0.3969499548540172
23333	0.4613292207864848
17016	0.0008081179034297445
25226	0.12312805489833749
42909	0.996771739454406
44797	0.8710012792884457
10545	0.9535995792750404
34926	0.5379494728449747
7452	0.010275062476571206
29563	0.9223417206304868
49805	0.8656594766873302
34922	0.6034715648800111
22814	0.187193977046692
9640	0.9748560449122488
9125	0.1431561350881026
38127	0.47523933236036053
38341	0.4534351117217952
8564	0.05277709878252327
25894	0.9996840936504067
8608	0.007297749156576006
6756	0.2928664816226304
16252	0.9997854868864575
45726	0.9880126860404667
18666	0.03444286719729747
31620	0.6649298847741596
16549	5.2503950315499045e-05
803	0.02247364315393469
40743	0.6977069401992989
8736	0.3177549224879161
9197	0.2449647368839826
4188	0.592975103652817
12285	0.9999482996761931
7009	0.9994440429350797
36917	0.0009019925395566081
12248	6.600339282059394e-05
5495	0.0017582837117742316
7229	0.950000461904479
11483	0.9983031251918749
34136	0.9771309644038664
21754	0.9948805669392118
23978	1.5642371666405675e-06
4190	0.929622368254134
26607	0.645999972281334
10101	0.004574961811211348
23891	0.18518484759737727
1980	0.9997356951908885
34407	0.2725044701786545
19536	0.4274142940691189
41418	0.996536322101009
11320	0.005299882905312483
17732	0.0003201359628068811
313	0.9996356777521627
38416	0.9831210828671294
20778	0.0009843633910764035
48435	0.9976228931738538
8205	0.7414627919778293
38653	0.9992787234725252
1842	0.9934191882255775
264	0.10193888224817398
17938	0.9944823436742091
35107	0.9529800990567738
11255	0.08478662357912363
28285	0.9710427183230317
29695	0.01661938846889203
29137	0.9993729497650619
8654	0.815533109437414
26865	0.9724976525278509
35824	0.9897478929126573
17582	0.9626508542258346
28603	0.17509479263510108
42184	0.024215473606524703
17009	0.9740767115235185
28991	0.006713356107613127
20445	0.3628454181439275
15102	0.478060598609982
38690	0.011907940259404677
34909	0.9069378595184077
395	0.891296533211294
40098	0.07813208346425908
42645	0.6050773497768305
24507	0.005781020056393825
12680	0.1351540983152437
12135	0.0003339479707453439
43093	0.24223644959679372
33890	0.48562258102693073
21838	0.8541356737426463
13217	0.21466906193625565
21848	0.9991549115052563
20064	0.999648477879704
206	0.9080372492775605
11760	0.9998678806043263
34350	0.9913410055054249
31510	0.08279637577262236
39817	0.9998739108117707
45848	0.2852512642972339
48920	0.001193273576767187
17226	0.024824178067005365
6675	0.6276586699397674
15112	0.011068391420340338
13540	0.008214468166148821
30711	0.0007450502779666569
31088	0.26876012585978604
17672	0.7503506698541077
3028	0.18809139129610614
11594	0.23404030565269987
6400	0.020075240171223516
19013	0.008730198361491817
14456	0.0013251363985025792
35547	0.999627893700564
42953	0.13118661681458277
37374	0.9999941310466222
20177	0.9999999999920297
16657	0.9747653213139273
12616	0.9999427700278417
1995	0.9999360611854313
46128	0.022125628975827337
13306	0.9998269680823038
21359	0.22142779610564342
2879	0.00016463652074668336
16172	0.05183330562577846
35920	0.1441306621664621
32261	0.0027846634344588146
31482	0.9992885034835209
23699	0.09337573746215135
2479	0.25412112788677715
25162	0.8204545923031922
18127	0.863873450490877
39055	0.9657292504821461
35194	0.986939838589673
4903	0.9970043857901484
132	0.631812917472569
25019	0.9221928112250403
46165	0.6997602654841977
43996	0.9996856199736012
15232	0.8819934742208821
47151	0.025280053319325816
17355	0.9707727749399919
44629	0.9906240558218895
23530	0.9925714595089529
36519	0.7002709519379169
4910	0.9975645873446529
36854	0.9996405300249518
917	0.7859830142524689
23706	0.9986047271644555
43730	0.4053556965257125
41951	1.9953343144557084e-05
7611	0.9645490857546108
40788	0.6180657960409645
44027	0.9832159201517869
46505	0.4870295170433165
17201	0.9406239096313025
4539	0.7720541266774628
18475	0.0055345152573295035
20825	0.0004344963311018214
24046	0.8726818772611642
5602	0.0009713063882458725
31058	6.251583860485946e-05
20630	0.5117196581194694
38166	0.4574988098262188
46564	0.3047538425487845
9440	0.9906904911987598
43062	0.9989293781756273
19432	0.5490422959384746
13797	0.9728703005601925
19392	3.3590280107060694e-06
6609	0.981645507527022
2363	0.020916651003705253
26431	0.4038194681348875
15743	0.99170505108914
33678	0.7182635304607816
14326	1.035651779372271e-05
21973	0.9996896473577346
49326	0.016270858087158776
543	0.9990948906474396
29200	0.007761043963633329
6597	0.9787441594035781
20785	0.9659157340075968
20990	0.7226941497317461
11630	5.0563291433128874e-05
48825	0.8089896455105037
30277	0.4117653998425524
7265	0.0010062786068622234
42608	0.6738642591984386
23134	0.999027288076197
26798	0.9709288954246549
25633	0.8856777347550954
46768	0.2364046240583058
6278	0.8359576923104265
13681	0.290859318903355
12148	0.9971094752335842
25236	0.02965829144460225
2530	0.012560341622830356
37622	2.429583760739148e-07
25099	0.1624116739626234
37849	0.6371888955864431
46301	0.9984721778022242
20731	0.9128249081429036
318	0.07128870366866116
10456	0.9289347491597633
7816	0.9981346275763844
37396	0.010403048547871763
2335	0.8530465794107712
21595	0.8963186964908958
27977	0.014714113226123867
32697	0.7030306726672344
14670	0.21598421494602027
42463	0.9950975966556308
6124	0.5266879926212195
9294	0.006455858111722285
12433	0.21544086284587663
12200	0.09051941123282052
11101	0.9327446155534874
13515	0.8029201507246781
39246	0.10826142510427281
27436	0.9323316851820336
12093	0.35043258785155645
38503	0.9840279002147089
30502	0.0308389481734833
47586	9.881158899224286e-05
2929	0.9479600374016043
22551	0.011121882950302866
2945	0.9999549890149952
21408	0.05044516186611944
49941	0.1855331697853283
24325	0.3585421500026045
18076	0.9424480692017846
2447	0.9975586735813247
25956	0.6877349271378939
2866	0.3982771956871075
48069	0.9952210226343188
40708	0.8618017268782124
3333	0.33995932619214436
24376	0.030738346833056013
49512	0.9739269413437401
9351	0.5555305161998257
11362	0.0019743066553470036
12068	0.009109295974606621
10645	0.17932582012537657
26428	0.9826990767416313
20662	0.004113010839848571
47381	0.9259548663147276
33705	0.9835275450896483
41618	0.009505813935893946
26750	0.775285387215341
30777	0.1111902603771564
46164	0.9917062605765132
30000	0.902755218273842
33667	0.43617731792669645
32542	0.9978015576289984
28318	0.9456854799485332
12855	0.005101368636635163
17367	0.009018892300436666
46735	0.9681119846430062
35334	0.06437578443794788
15873	0.6615349933419818
5751	0.9700201572464155
4476	0.08005915913019358
6518	0.9802285550798963
47582	0.15538132866148172
49484	0.9750007949009565
21837	0.022903327766326923
46248	0.9996211995396177
1388	5.568796064982596e-08
22025	0.029414673147950914
12935	0.0025160089439933133
37549	0.9961652609700806
293	0.4562482717560965
5133	0.44946366823920364
5739	0.9967896720114889
2518	0.06255020161561807
17890	0.004068962663003277
11938	0.9975763724191529
4034	0.5372549461062323
1360	0.04588563414641274
4756	0.9999991435192156
1484	0.4787137282055069
30351	0.5160985639836294
7383	9.863115431048325e-05
18876	0.2551838055186251
16623	0.1839125428693155
23494	0.9999059823242719
34810	0.9744790748953318
9049	0.008205446000311105
12917	0.9926799126660563
2815	0.9998658742166943
14472	0.026394062434941343
34480	0.8613382408383078
43167	1.6692602717968416e-06
20579	0.2820330497928388
28074	0.9200455703406253
13243	0.828883231105548
3481	0.9919897573353798
40110	0.00022410981171537155
17325	0.0350115860862117
38295	0.8135433523893445
12126	0.9870386728231073
45505	0.23520888651791794
13881	0.5397367999536761
30922	0.9666727370420735
8167	0.4711937320522423
7901	0.8969314374507863
583	0.9378895999627603
22695	0.9979565751181176
43692	3.016517733896877e-05
28240	8.352528440797164e-07
41701	0.020439070206206483
27322	0.22783654576277035
41600	0.17836177269677114
31754	0.890239604286579
9134	0.8780641739177563
31011	0.00024111248893041696
24174	5.391973506926612e-05
38912	0.36267336789996807
25200	0.9757154167687768
11026	0.861542708506446
36672	0.8710944458049402
35059	0.9983307719043732
30038	0.21254154869165245
17867	0.9794260725214533
29093	0.9996654020196031
17020	1.3623298090531396e-07
16059	0.03586696673560239
21243	0.9994048465283842
17576	0.7912061281142919
9589	0.7485455146124194
33210	0.033911033444936754
11506	0.6326022587338913
18197	4.528812315228513e-05
36159	0.9990186663762807
17426	0.8126968426198047
15937	0.011500302279957113
11711	0.6591471486465357
2977	0.9788411725043159
32506	0.9187000814647421
14476	0.25882510984508433
43366	0.9978191292426013
1127	0.9910821087846184
35863	0.017317156312382887
30790	0.5028612352126216
38901	0.9921778824028579
41702	0.8725195915809073
25518	0.0015475288404169986
32398	0.04393842508079769
28945	0.855623200050928
12434	0.45048941470247833
38354	0.9993681313308155
45828	0.04938851198218297
36122	0.011165077823631714
47486	0.43415058968799686
34840	0.17485717005790954
30952	0.44602990886922217
14022	0.0025230534181912095
34091	0.5597549096749386
7201	0.26978863698960875
753	0.9368456704734116
35248	0.9543770720761134
40836	0.9500344827730666
41923	0.15878886175181373
30088	0.8439227870660819
42320	0.13300136858022177
49308	0.819105597627501
25367	0.9998257398426059
17985	0.8237885398892769
24913	0.2831353544198231
16788	0.09839011767855002
47205	0.005842985545866486
19076	0.9867338598265587
255	2.4396720940389074e-05
49939	0.8003688825535926
46280	0.745061680398813
15959	0.927665012653106
28655	0.3579044738570399
17452	0.9999980548542291
38488	3.0925107183694096e-05
46152	5.3190763708887475e-05
46431	0.997391033951437
38910	0.0001619510414359539
11896	2.518014733148516e-06
11416	0.9550735842477149
26088	0.06715164271110757
28562	0.004490375786294598
33770	0.0005569243828847881
23467	0.7675089456700203
23118	0.9987702895821294
35830	0.006314636940767773
27123	0.8098109408831359
5078	0.00046910180629973155
23550	0.5015150368936184
6837	0.5173874456462835
48446	0.14853035540507223
26212	0.5370893992122825
3442	0.0029194322357572267
18965	0.017847086872530078
25294	0.0009179592275025322
5583	0.02742722508994659
4414	0.9997413353419469
25958	0.9704367774735957
3530	0.021413385373137896
31546	0.0028895398503987263
9216	0.9864364470011527
42381	0.001689144945596674
2726	0.1504113582475336
41254	0.8101255747473891
43514	0.0002597811849351326
9697	0.9972232088929739
14200	0.9978298257515001
14846	0.40172105566210625
45608	9.282464984278391e-06
26502	0.9777975573331575
8977	0.9824407129747195
16609	0.28761305284630106
10424	6.031280139817442e-05
46278	0.34680076523978315
49930	0.44431797445628224
29100	0.008550655731431872
1655	0.8167302422767083
20135	0.38640822145149045
36210	0.4484066053305551
45290	0.0032609419954942316
32909	0.002396226310144975
18117	0.04219589306696195
49410	0.9795804762732361
16119	0.9800280683703536
11217	0.9997540235305326
28478	0.9997381030974333
21828	0.8996046717855262
30755	4.1608854792926686e-05
19582	0.010721287141926085
19199	0.09658692982538114
22986	0.9244338772169648
33364	0.7253331004621567
12480	0.04389970044659403
807	2.1339723150697835e-06
39903	0.9999500240767824
7444	0.8890622657613659
49537	0.9846846099240595
46524	0.9802533626978779
25117	0.10710142610610147
21201	0.4674993413522204
28170	0.0007203036859866066
8945	0.9999639900324182
17120	0.9966789053190271
26758	0.0002710938122306173
39404	0.8021244498210791
22768	0.9555907567515142
47042	0.6536937629205458
38830	0.0570843126198576
12003	0.9991955168555483
23253	0.034255050565184006
5100	0.00020796873048209663
34607	0.8654616964821912
14125	0.0004718538201142295
46532	0.9990809126100073
34812	0.08784302648537134
46027	0.9912624836315695
31511	0.3283490119926725
40381	0.0012596927118137652
38988	0.06445142000067751
24717	0.47787576826218825
33839	0.9879922050073245
27428	0.8839837050794355
21227	0.9999642665665844
21744	0.9533171114178922
15314	0.00014725181334856834
44662	0.8369311852359652
13109	0.9511965295416652
7392	0.003231682396294729
16875	0.9817233947110271
4405	0.014355185791623044
24863	0.6911087836955845
3217	0.047136253285232854
46842	0.054057874549235496
37380	0.5387331234261908
16473	0.9998666593143117
22418	0.008709622966974122
22897	0.7586058157911273
40950	0.9718239839245315
43208	0.41656167113198733
32162	0.9581632005022963
43462	0.004105109061135614
29209	9.403881316858114e-09
47806	0.4996767225422379
44004	0.01228853655297988
39946	7.80231737693827e-05
31746	0.28619375576500183
43476	0.01685754418518345
30447	0.9999984422456908
44265	0.019783920498789655
10715	0.05652563875313452
43252	0.3485991816588539
45405	0.9273831481383877
10035	0.9990015032276746
36110	1.0526533629547962e-05
5377	0.998372853840817
21415	0.0006717125265346005
42153	0.09925950604531487
6709	0.9901631161463823
